2023-06-10 03:35:01.336 [info] Log level: Info
2023-06-10 03:35:01.336 [info] Validating found git in: "git"
2023-06-10 03:35:01.336 [info] Using git "2.34.1" from "git"
2023-06-10 03:35:01.336 [info] > git rev-parse --show-toplevel [41ms]
2023-06-10 03:35:01.336 [info] > git rev-parse --show-toplevel [3ms]
2023-06-10 03:35:01.336 [info] > git rev-parse --show-toplevel [2ms]
2023-06-10 03:35:01.336 [info] > git rev-parse --show-toplevel [2ms]
2023-06-10 03:35:01.336 [info] > git rev-parse --show-toplevel [2ms]
2023-06-10 03:35:01.336 [info] > git rev-parse --show-toplevel [12ms]
2023-06-10 03:35:01.336 [info] > git rev-parse --show-toplevel [3ms]
2023-06-10 03:35:01.336 [info] > git rev-parse --show-toplevel [2ms]
2023-06-10 03:38:40.602 [info] > git rev-parse --show-toplevel [104ms]
2023-06-10 03:38:41.281 [info] > git rev-parse --show-toplevel [6ms]
2023-06-10 03:40:49.962 [info] > git rev-parse --show-toplevel [78ms]
2023-06-10 03:40:56.409 [info] > git rev-parse --show-toplevel [7ms]
2023-06-10 03:41:00.104 [info] > git rev-parse --show-toplevel [6ms]
2023-06-10 03:41:40.435 [info] > git rev-parse --show-toplevel [7ms]
2023-06-10 03:41:43.543 [info] > git rev-parse --show-toplevel [5ms]
2023-06-10 03:43:32.312 [info] > git rev-parse --show-toplevel [13ms]
2023-06-10 03:43:35.283 [info] > git rev-parse --show-toplevel [5ms]
2023-06-10 03:43:36.784 [info] > git rev-parse --show-toplevel [6ms]
2023-06-10 03:46:34.247 [info] > git rev-parse --show-toplevel [4ms]
2023-06-10 03:48:05.189 [info] > git rev-parse --show-toplevel [2ms]
2023-06-10 03:48:27.714 [info] > git rev-parse --show-toplevel [4ms]
2023-06-10 03:48:29.405 [info] > git rev-parse --show-toplevel [3ms]
2023-06-10 03:48:31.171 [info] > git rev-parse --show-toplevel [4ms]
2023-06-10 03:48:32.409 [info] > git rev-parse --show-toplevel [5ms]
2023-06-10 03:48:34.982 [info] > git rev-parse --show-toplevel [3ms]
2023-06-10 03:54:03.644 [info] > git rev-parse --show-toplevel [6ms]
2023-06-10 03:54:05.109 [info] > git rev-parse --show-toplevel [2ms]
2023-06-10 03:54:06.085 [info] > git rev-parse --show-toplevel [2ms]
2023-06-10 03:54:07.741 [info] > git rev-parse --show-toplevel [4ms]
2023-06-10 03:55:44.589 [info] > git rev-parse --show-toplevel [4ms]
2023-06-10 03:57:38.339 [info] > git rev-parse --show-toplevel [5ms]
2023-06-10 03:57:58.684 [info] > git rev-parse --show-toplevel [145ms]
2023-06-10 03:58:02.852 [info] > git rev-parse --show-toplevel [2ms]
2023-06-10 03:58:04.040 [info] > git rev-parse --show-toplevel [9ms]
2023-06-10 03:58:07.904 [info] > git rev-parse --show-toplevel [10ms]
2023-06-10 03:58:20.777 [info] > git rev-parse --show-toplevel [9ms]
2023-06-10 03:58:37.751 [info] > git rev-parse --show-toplevel [7ms]
2023-06-10 03:58:38.651 [info] > git rev-parse --show-toplevel [5ms]
2023-06-10 03:58:48.074 [info] > git rev-parse --show-toplevel [6ms]
2023-06-10 03:58:53.312 [info] > git rev-parse --show-toplevel [6ms]
2023-06-10 03:58:56.256 [info] > git rev-parse --show-toplevel [7ms]
2023-06-10 03:59:00.931 [info] > git rev-parse --show-toplevel [4ms]
2023-06-10 03:59:03.728 [info] > git rev-parse --show-toplevel [9ms]
2023-06-10 03:59:05.364 [info] > git rev-parse --show-toplevel [3ms]
2023-06-10 03:59:51.160 [info] > git rev-parse --show-toplevel [5ms]
2023-06-10 04:00:55.619 [info] > git rev-parse --show-toplevel [3ms]
2023-06-10 04:01:04.753 [info] > git rev-parse --show-toplevel [1ms]
2023-06-10 04:01:06.791 [info] > git rev-parse --show-toplevel [6ms]
2023-06-10 04:01:07.829 [info] > git rev-parse --show-toplevel [5ms]
2023-06-10 04:01:09.267 [info] > git rev-parse --show-toplevel [10ms]
2023-06-10 04:01:14.298 [info] > git rev-parse --show-toplevel [6ms]
2023-06-10 04:02:37.533 [info] > git rev-parse --show-toplevel [4ms]
2023-06-10 04:02:51.732 [info] > git rev-parse --show-toplevel [4ms]
2023-06-10 04:02:53.496 [info] > git rev-parse --show-toplevel [5ms]
2023-06-10 04:04:27.666 [info] > git rev-parse --show-toplevel [4ms]
2023-06-10 04:06:07.029 [info] > git rev-parse --show-toplevel [10ms]
2023-06-10 04:06:39.188 [info] > git rev-parse --show-toplevel [5ms]
2023-06-10 04:06:40.208 [info] > git rev-parse --show-toplevel [2ms]
2023-06-10 04:06:41.758 [info] > git rev-parse --show-toplevel [4ms]
2023-06-10 04:06:56.340 [info] > git rev-parse --show-toplevel [6ms]
2023-06-10 04:07:00.475 [info] > git rev-parse --show-toplevel [5ms]
2023-06-10 04:08:58.371 [info] > git rev-parse --show-toplevel [9ms]
2023-06-10 04:09:04.118 [info] > git rev-parse --show-toplevel [5ms]
2023-06-10 04:18:53.118 [info] > git rev-parse --show-toplevel [17ms]
2023-06-10 04:20:32.571 [info] > git rev-parse --show-toplevel [5ms]
2023-06-10 04:22:47.333 [info] > git rev-parse --show-toplevel [17ms]
2023-06-10 04:23:01.183 [info] > git rev-parse --show-toplevel [4ms]
